"Id","LotFrontage","LotArea","GarageArea","GrLivArea","TotalBsmtSF","SalePrice","lotfrontage_normmean","garagearea_normmean","grlivarea_normmean","totalbsmtsf_normmean","saleprice_normmean"
677,60,9600,779,1774,1095,87000,-0.03441766564392686,0.21581090480514714,0.04870691435001187,0.006149025850279129,-0.13042799040468123
678,52,9022,240,792,768,109500,-0.061814925917899465,-0.16430193017369632,-0.13629685354750132,-0.04736979575364886,-0.09918233007972636
681,50,8012,264,923,923,143000,-0.06866424098639262,-0.1473766833471801,-0.11161712483612227,-0.022001546981144766,-0.05266101359590468
723,70,8120,463,864,864,124500,-0.0001710903014611113,-0.007038178410649768,-0.1227324225000258,-0.031657848126807615,-0.07835188986308979
682,55,4500,281,1520,793,159434,-0.05154095331515974,-0.13538796684506443,0.000854615932528827,-0.04327814272582562,-0.029839183294557644
683,NULL,2887,431,1291,1291,173000,1,-0.02960517417933806,-0.042287810593469664,0.03822758558841333,-0.011000133162631522
685,58,16770,486,1839,1195,221000,-0.041266980712420014,0.009181849798094943,0.0609525812678717,0.02251563796157209,0.05565727553060553
687,84,10207,578,1761,874,227875,0.04777411517799094,0.07406196263307378,0.046257780966439906,-0.030021186915678316,0.0652045606298973
688,NULL,5105,480,1102,551,148800,1,0.004950538091465889,-0.07789444209309287,-0.08288534403515459,-0.04460657671213854
689,60,8089,567,1419,1419,392000,-0.03441766564392686,0.06630455783758718,-0.018173266509068763,0.05917684909086833,0.2931242940002625
691,NULL,4426,420,848,848,141000,1,-0.03736257897482466,-0.1257467405105759,-0.034276506064614486,-0.055438405624789557
695,51,6120,576,1539,927,141500,-0.06523958345214605,0.07265152539753077,0.0044341185700570865,-0.02134688249669305,-0.054744057617568335
697,50,6000,205,616,616,89000,-0.06866424098639262,-0.18898458179569913,-0.16945435166355255,-0.07224704616281416,-0.12765059837579637
699,65,8450,336,894,894,138500,-0.017294377972693988,-0.09660094286763143,-0.11708057623024434,-0.026747864493419725,-0.058910145660895655
700,59,4282,530,1391,1391,196000,-0.03784232317817344,0.04021146898004135,-0.02344832302753146,0.0545941976997063,0.020939875169544566
701,85,14331,765,1800,1800,312500,0.051198772712237516,0.205937844156346,0.05360518111715581,0.12153364123489452,0.18272296085208867
702,80,9600,528,1164,1164,140000,0.03407548504100464,0.03880103174449833,-0.06621395980221119,0.017441988207071272,-0.05682710163923199
704,76,7630,672,1812,360,140000,0.02037685490401834,0.14035251270359564,0.05586591962506839,-0.11414557316772414,-0.05682710163923199
705,70,8400,606,1484,1473,213000,-0.0001710903014611113,0.09380808393067605,-0.005927599591208928,0.06801481963096653,0.04454770741506602
706,70,5600,0,1092,0,55000,-0.0001710903014611113,-0.33355439843885853,-0.0797783908496867,-0.1730653767683788,-0.17486626286683926
708,48,6240,550,1324,1324,254000,-0.07551355605488577,0.05431584133547153,-0.036070779696710055,0.04362856758514001,0.101484244007206
714,60,9873,576,960,960,129000,-0.03441766564392686,0.07265152539753077,-0.10464651443672512,-0.01594590049996637,-0.07210275779809881
716,78,10140,478,1350,1064,165000,0.027226169972511493,0.0035401008559228704,-0.031172512929566125,0.001075376095778311,-0.02210970127817103
717,60,10800,704,2554,718,159500,-0.03441766564392686,0.16291950847228395,0.19565491736432988,-0.05555310180929534,-0.02974752935760444
718,80,10000,439,1178,1176,157000,0.03407548504100464,-0.023963425237165988,-0.06357643154297984,0.019405981660426428,-0.03321926939371054
719,96,10542,983,2418,1311,341000,0.08887000558894985,0.359675502830535,0.17003321427465393,0.041500908010671925,0.22230079726369814
722,NULL,4426,420,848,848,143000,1,-0.03736257897482466,-0.1257467405105759,-0.034276506064614486,-0.05266101359590468
724,60,8172,548,1470,941,135000,-0.03441766564392686,0.05290540409992851,-0.008565127850440276,-0.019055556801112032,-0.06377058171144419
726,60,6960,660,864,864,120500,-0.03441766564392686,0.13188988929033754,-0.1227324225000258,-0.031657848126807615,-0.08390667392085954
728,64,7314,632,1232,1232,194500,-0.020719035506940563,0.11214376799273529,-0.05340310825737321,0.028571284442750488,0.018856831147880906
729,85,11475,888,1776,1584,110000,0.051198772712237516,0.29267973414224163,0.04908370410133064,0.08618175907450172,-0.09848798207250516
730,52,6240,539,1208,780,103000,-0.061814925917899465,0.046558436539984926,-0.057924585273198374,-0.0454058023002937,-0.10820885417360222
734,80,10000,264,1144,864,131400,0.03407548504100464,-0.1473766833471801,-0.06998185731539883,-0.031657848126807615,-0.06876988736343696
736,60,10800,320,1768,880,163000,-0.03441766564392686,-0.10788444075197558,0.04757654509605558,-0.029039190189000738,-0.024887093307055907
737,60,8544,400,1040,0,93500,-0.03441766564392686,-0.05146695133025485,-0.08957492438397456,-0.1730653767683788,-0.12140146631080538
739,60,10800,0,1200,1200,179000,-0.03441766564392686,-0.33355439843885853,-0.05943174427847343,0.02333396856713674,-0.002667957075976891
741,60,9600,360,1432,264,132000,-0.03441766564392686,-0.07967569604111521,-0.015724133125496795,-0.1298575207945654,-0.0679366697547715
743,65,8450,539,1349,1349,179000,-0.017294377972693988,0.046558436539984926,-0.031360907805225505,0.04772022061296325,-0.002667957075976891
750,50,8405,240,1529,0,98000,-0.06866424098639262,-0.16430193017369632,0.0025501698134632656,-0.1730653767683788,-0.11515233424581442
751,55,8800,0,1140,576,96500,-0.05154095331515974,-0.33355439843885853,-0.07073543681803636,-0.07879369100733134,-0.11723537826747807
752,NULL,7750,400,1320,660,162000,1,-0.05146695133025485,-0.03682435919934759,-0.06504573683384526,-0.026275789321498346
754,80,10240,878,2098,1030,275500,0.03407548504100464,0.28562754796452655,0.10974685406365166,-0.004489272022061296,0.13134120831771842
755,61,7930,440,1026,1026,156000,-0.030993008109680288,-0.023258206619394477,-0.09221245264320592,-0.005143936506513015,-0.034607965408152974
756,34,3230,440,1471,729,172500,-0.12345876153433782,-0.023258206619394477,-0.008376732974780894,-0.053752774477053115,-0.011694481169852741
759,24,2280,440,1501,744,179400,-0.15770533687680358,-0.023258206619394477,-0.0027248867049994322,-0.05129778266035917,-0.002112478670199915
761,70,9100,300,864,864,127500,-0.0001710903014611113,-0.12198881310740577,-0.1227324225000258,-0.031657848126807615,-0.07418580181976248
762,60,6911,440,1301,1145,100000,-0.03441766564392686,-0.023258206619394477,-0.040403861836875846,0.01433233190592561,-0.11237494221692954
763,72,8640,614,1547,756,215200,0.006678224767032039,0.09944983287284812,0.005941277575332143,-0.049333789207004014,0.04760283864683938
764,82,9430,856,2365,1252,337000,0.04092480010949779,0.2701127383735533,0.16004828586470668,0.03184460686500908,0.2167460132059284
767,80,10421,496,1714,980,196500,0.03407548504100464,0.016234035975810034,0.037403221810448944,-0.012672578077707778,0.021634223176765784
769,70,9100,484,1836,1860,216837,-0.0001710903014611113,0.007771412562551925,0.060387396640893556,0.1313536085016703,0.04987613402248166
772,67,8877,396,1220,836,102000,-0.010445062904200837,-0.05428782580134088,-0.05566384676528579,-0.03624049951796964,-0.10959755018804467
773,94,7819,672,1117,1029,107000,0.0820206905204567,0.14035251270359564,-0.07506851895820214,-0.004652938143174226,-0.10265407011583247
774,70,10150,275,912,912,114500,-0.0001710903014611113,-0.13961927855169348,-0.11368946846837547,-0.02380187431338699,-0.09223885000751418
775,110,14226,895,1973,1935,395000,0.13681521106840192,0.2976162644666422,0.0861974946062289,0.14362856758514,0.2972903820435898
776,32,4500,412,1204,1204,162000,-0.13030807660283097,-0.04300432791699674,-0.05867816477583591,0.023988633051588458,-0.026275789321498346
779,60,8400,630,2020,0,144000,-0.03441766564392686,0.11073333075719226,0.09505205376221985,-0.1730653767683788,-0.05127231758146224
780,78,10530,504,1004,975,135000,0.027226169972511493,0.02187578491798211,-0.09635713990771232,-0.013490908683272426,-0.06377058171144419
781,63,7875,402,1253,1237,176000,-0.024143693041187138,-0.050056514094711825,-0.04944681586852619,0.029389615048315137,-0.006834045119304207
782,65,7153,484,1603,761,175900,-0.017294377972693988,0.007771412562551925,0.016491390612257538,-0.04851545860143937,-0.00697291472074845
783,67,16285,605,1430,1413,187100,-0.010445062904200837,0.09310286531290453,-0.016100922876815558,0.05819485236419075,0.008580480641006862
785,35,6300,0,1484,742,128000,-0.12003410400009125,-0.33355439843885853,-0.005927599591208928,-0.05162511490258503,-0.07349145381254125
786,NULL,9790,457,1342,1372,161500,1,-0.011269490117278822,-0.03267967193484118,0.05148454139856064,-0.026970137328719564
787,60,10800,416,1652,686,139000,-0.03441766564392686,-0.0401834534459107,0.02572273951956726,-0.06079041768490909,-0.058215797653674434
789,50,6000,281,901,901,107900,-0.06866424098639262,-0.13538796684506443,-0.11576181210062868,-0.02560220164562922,-0.10140424370283427
791,43,3182,397,1145,1145,160200,-0.09263684372611865,-0.05358260718356937,-0.06979346243973945,0.01433233190592561,-0.028775442147494737
794,76,9158,474,1496,1496,225000,0.02037685490401834,0.0007192263848368336,-0.0036668610832963425,0.07177914041656391,0.061212059588375285
796,70,8400,476,1564,650,171000,-0.0001710903014611113,0.002129663620379852,0.009143990461541638,-0.06668239804497456,-0.013777525191516399
797,71,8197,528,1285,660,143500,0.003253567232785464,0.03880103174449833,-0.04341817984742596,-0.06504573683384526,-0.05196666558868346
798,57,7677,240,773,773,110000,-0.04469163824666659,-0.16430193017369632,-0.13987635618502958,-0.04655146514808421,-0.09848798207250516
799,104,13518,820,3140,1926,485000,0.11626726586292245,0.244724868133779,0.3060543145007278,0.14215557249512364,0.4222730233434093
800,60,7200,240,1768,731,175000,-0.03441766564392686,-0.16430193017369632,0.04757654509605558,-0.05342544223482725,-0.008222741133746644
802,40,4800,440,1196,1196,109900,-0.10291081632885837,-0.023258206619394477,-0.06018532378111096,0.022679304082685023,-0.0986268516739494
803,63,8199,410,1456,728,189000,-0.024143693041187138,-0.044414765152539754,-0.011202656109671624,-0.05391644059816604,0.011219003068447494
804,107,13891,1020,2822,1734,582933,0.12654123846566218,0.38576859168808086,0.24614474404104428,0.11073167724144116,0.5582721901258006
805,75,9000,286,1128,936,118000,0.016952197369771764,-0.1318618737562069,-0.07299617532594894,-0.01987388740667668,-0.08737841395696565
807,75,9750,384,980,980,135500,0.016952197369771764,-0.06275044921459899,-0.10087861692353749,-0.012672578077707778,-0.06307623370422297
808,144,21384,528,1576,1324,223500,0.25325356723278547,0.03880103174449833,0.011404728969454223,0.04362856758514001,0.05912901556671162
809,85,13400,484,1086,1024,159950,0.051198772712237516,0.007771412562551925,-0.080908760103643,-0.005471268748738874,-0.029122616151105344
810,90,8100,360,2138,849,106000,0.0683220603834704,-0.07967569604111521,0.11728264909002695,-0.03411283994350156,-0.10404276613027491
811,78,10140,484,1309,1040,181000,0.027226169972511493,0.007771412562551925,-0.038896702831600787,-0.002852610810932,0.00010943495290798639
812,NULL,4438,420,848,848,144500,1,-0.03736257897482466,-0.1257467405105759,-0.034276506064614486,-0.05057796957424102
814,75,9750,301,1442,1442,157900,0.016952197369771764,-0.12128359448963426,-0.013840184368902974,0.06294116987646571,-0.031969442980712345
815,45,8248,280,1250,686,116000,-0.0857875286576255,-0.13609318546283594,-0.05001200049550433,-0.06079041768490909,-0.09015580598585052
816,48,12137,598,1661,1649,224900,-0.07551355605488577,0.08816633498850397,0.027418293400501698,0.09682005694684213,0.06107318998693104
819,80,8816,440,1052,1010,155000,0.03407548504100464,-0.023258206619394477,-0.08731418587606198,-0.0077625944443198884,-0.035996661422595416
824,60,9900,240,1489,778,139500,-0.03441766564392686,-0.16430193017369632,-0.004985625212912017,-0.04573313454251956,-0.05752144964645321
825,81,11216,776,1489,1489,232600,0.037500142575251215,0.2136952489518326,-0.004985625212912017,0.0706334775687734,0.07176614929813782
826,114,14803,1220,2084,2078,385000,0.15051384120538822,0.5268123152423827,0.10710932580442031,0.16703282290428895,0.28340342189916545
827,50,6130,0,784,784,109500,-0.06866424098639262,-0.33355439843885853,-0.13780401255277638,-0.04475113781584198,-0.09918233007972636
830,24,2544,480,1223,600,147400,-0.15770533687680358,0.004950538091465889,-0.05509866213830765,-0.07486570410062103,-0.04655075113235795
832,30,3180,480,1200,600,151000,-0.13715739167132412,0.004950538091465889,-0.05943174427847343,-0.07486570410062103,-0.04155144548036517
834,100,10004,472,1516,1516,167000,0.10256863572593615,-0.0006912108507061847,0.00010103642989129875,0.0750524628388225,-0.019332309249286153
835,75,7875,456,1144,1144,139950,0.016952197369771764,-0.011974708735050332,-0.06998185731539883,0.01416866578481268,-0.05689653643995412
836,60,9600,436,1067,1067,128000,-0.03441766564392686,-0.026079081090480516,-0.08448826274117124,0.0015663744591170997,-0.07349145381254125
837,90,8100,812,1559,1559,153500,0.0683220603834704,0.23908311919160694,0.008202016083244728,0.08209010604667848,-0.03807970544425907
838,21,1680,264,987,483,100000,-0.16797930947954332,-0.1473766833471801,-0.09955985279392181,-0.0940146402708338,-0.11237494221692954
839,75,9525,352,1099,1099,144000,0.016952197369771764,-0.08531744498328729,-0.07845962672007102,0.0068036903347308475,-0.05127231758146224
840,70,11767,240,1200,768,130500,-0.0001710903014611113,-0.16430193017369632,-0.05943174427847343,-0.04736979575364886,-0.07001971377643516
842,60,10440,686,1539,650,157500,-0.03441766564392686,0.15022557335239678,0.0044341185700570865,-0.06668239804497456,-0.03252492138648932
843,82,9020,490,1165,1127,174900,0.04092480010949779,0.01200272426918098,-0.0660255649265518,0.011386341725892877,-0.00836161073519089
844,80,8000,0,1800,1800,141000,0.03407548504100464,-0.33355439843885853,0.05360518111715581,0.12153364123489452,-0.055438405624789557
847,75,9317,425,1775,740,213000,0.016952197369771764,-0.03383648588596712,0.04889530922567125,-0.051952447144810884,0.04454770741506602
849,75,45600,360,2358,907,240000,0.016952197369771764,-0.07967569604111521,0.158729521735091,-0.02462020491895164,0.08204249980501187
850,80,9600,512,1855,528,187000,0.03407548504100464,0.02751753386015418,0.06396689927842182,-0.08664966482075197,0.008441611039562617
851,36,4435,420,848,848,131500,-0.11660944646584467,-0.03736257897482466,-0.1257467405105759,-0.034276506064614486,-0.06863101776199272
852,NULL,3196,400,1456,1273,215000,1,-0.05146695133025485,-0.011202656109671624,0.0352815954083806,0.0473250994439509
853,53,7128,240,1646,918,164000,-0.05839026838365289,-0.16430193017369632,0.024592370265610966,-0.022819877586709413,-0.02349839729261347
855,102,17920,454,1779,1763,170000,0.1094179507944293,-0.01338514597059335,0.04964888872830878,0.11547799475371612,-0.015166221205958837
858,65,8125,343,1481,702,174000,-0.017294377972693988,-0.09166441254323086,-0.006492784218187073,-0.05817175974710221,-0.009611437148189083
859,80,10400,479,1370,1090,152000,0.03407548504100464,0.00424531947369438,-0.027404615416378484,0.005330695244714481,-0.04016274946592273
861,55,7642,216,1426,912,189950,-0.05154095331515974,-0.18122717700021254,-0.016854502379453087,-0.02380187431338699,0.012538264282167812
862,75,11625,504,1039,1039,131500,0.016952197369771764,0.02187578491798211,-0.08976331925963395,-0.0030162769320449295,-0.06863101776199272
863,81,9672,480,1097,1040,152000,0.037500142575251215,0.004950538091465889,-0.07883641647138978,-0.002852610810932,-0.04016274946592273
864,70,7931,672,1148,1148,132500,-0.0001710903014611113,0.14035251270359564,-0.06922827781276131,0.0148233302692644,-0.06724232174755028
865,72,8640,529,1372,1372,250580,0.006678224767032039,0.03950625036226984,-0.027027825665059717,0.05148454139856064,0.09673490363781286
868,85,6970,544,1120,1040,129000,0.051198772712237516,0.050084529628842474,-0.074503334331224,-0.002852610810932,-0.07210275779809881
869,NULL,14762,672,2320,0,169000,1,0.14035251270359564,0.15157051646003447,-0.1730653767683788,-0.016554917220401276
870,80,9938,574,1949,1050,236000,0.03407548504100464,0.07124108816198775,0.08167601759040373,-0.0012159495998027038,0.07648771574724211
871,60,6600,308,894,894,109500,-0.03441766564392686,-0.11634706416523369,-0.11708057623024434,-0.026747864493419725,-0.09918233007972636
