"Id","LotFrontage","LotArea","GarageArea","GrLivArea","TotalBsmtSF","SalePrice","lotfrontage_stddev","garagearea_stddev","grlivarea_stddev","totalbsmtsf_stddev","saleprice_stddev"
678,52,9022,240,792,768,109500,-0.7432630374666762,-1.0896859743800635,-1.376766329348372,-0.6597354440851627,-0.8990300317664508
681,50,8012,264,923,923,143000,-0.8256192426514237,-0.9774340728943192,-1.1274706293897734,-0.30642311492440877,-0.47734140434009753
723,70,8120,463,864,864,124500,-0.0020571908039487318,-0.046678723075022285,-1.2397488454016614,-0.4409097434436635,-0.7102142284412181
682,55,4500,281,1520,793,159434,-0.619728729689555,-0.8979223093419169,0.008632675001703439,-0.6027495845431057,-0.27047481021697245
683,NULL,2887,431,1291,1291,173000,1,-0.19634792505601473,-0.4271590447732517,0.5324087375346717,-0.09970979768963188
685,58,16770,486,1839,1195,221000,-0.49619442191243374,0.06089601584881604,0.615696249710047,0.31358303689317246,0.5045007729511132
687,84,10207,578,1761,874,227875,0.5744362454892837,0.49119497154416936,0.46726064210111035,-0.4181153996268407,0.5910413494751782
688,NULL,5105,480,1102,551,148800,1,0.032833040477379956,-0.7868299401333674,-1.1543727049102184,-0.4043326270543408
689,60,8089,567,1419,1419,392000,-0.4138382167276862,0.4397461833632032,-0.18357240664576582,0.824176338390004,2.6570009308587674
691,NULL,4426,420,848,848,141000,1,-0.2477967132369809,-1.2701971751675971,-0.47738069355058005,-0.5025168447834619
695,51,6120,576,1539,927,141500,-0.78444114005905,0.48184064642035734,0.044790066598752114,-0.29730537739767965,-0.4962229846726208
697,50,6000,205,616,616,89000,-0.8256192426514237,-1.253386664046774,-1.7116979567736652,-1.00620947010087,-1.1570782963109356
699,65,8450,336,894,894,138500,-0.20794770376581748,-0.6406783684370861,-1.182658227090532,-0.372526711993195,-0.5339861453376674
700,59,4282,530,1391,1391,196000,-0.45501631932006,0.26669116857268066,-0.23685698373615335,0.7603521757029,0.18980776740905847
701,85,14331,765,1800,1800,312500,0.6156143480816575,1.365824370620594,0.5414784459055787,1.692640837810954,1.6562771732350334
702,80,9600,528,1164,1164,140000,0.40972383511978877,0.25733684344886865,-0.6688426622903665,0.24292057106102163,-0.5151045650051441
704,76,7630,672,1812,360,140000,0.24501142475029375,0.9308482523633347,0.5643146932300305,-1.5897446718115347,-0.5151045650051441
705,70,8400,606,1484,1473,213000,-0.0020571908039487318,0.6221555232775378,-0.059876066971651945,0.9472657950008474,0.40379901117765565
706,70,5600,0,1092,0,55000,-0.0020571908039487318,-2.212204989237507,-0.8058601462370772,-2.410341049217157,-1.58506078384813
708,48,6240,550,1324,1324,254000,-0.9079754478361712,0.36023441981080095,-0.3643593646310092,0.607630072130187,0.9198955402666253
714,60,9873,576,960,960,129000,-0.4138382167276862,0.48184064642035734,-1.057058866806047,-0.22208404280216426,-0.6535694874436482
716,78,10140,478,1350,1064,165000,0.32736762993504126,0.02347871535356793,-0.31488082876136364,0.014977132892793253,-0.2004115594630894
717,60,10800,704,2554,718,159500,-0.4138382167276862,1.0805174543443272,1.9763559861252997,-0.773707163169277,-0.26964402068234145
718,80,10000,439,1178,1176,157000,0.40972383511978877,-0.15893062456076662,-0.6422003737451727,0.270273783641209,-0.3011133212365469
719,96,10542,983,2418,1311,341000,1.0685734765977688,2.385445809116105,1.717545183114846,0.5779974251683173,2.015027199552976
722,NULL,4426,420,848,848,143000,1,-0.2477967132369809,-1.2701971751675971,-0.47738069355058005,-0.47734140434009753
724,60,8172,548,1470,941,135000,-0.4138382167276862,0.35088009468698894,-0.08651835551684571,-0.26539329605412765,-0.578043166113555
726,60,6960,660,864,864,120500,-0.4138382167276862,0.8747223016204625,-1.2397488454016614,-0.4409097434436635,-0.7605651093279467
728,64,7314,632,1232,1232,194500,-0.24912580635819123,0.7437617498870941,-0.5394372607851396,0.3979221090154169,0.17092618707653517
729,85,11475,888,1776,1584,110000,0.6156143480816575,1.9411153657350337,0.49580595125667504,1.2002830113675809,-0.8927361716556097
730,52,6240,539,1208,780,103000,-0.7432630374666762,0.3087856316298348,-0.5851097554340432,-0.6323822315049754,-0.9808502132073851
734,80,10000,264,1144,864,131400,0.40972383511978877,-0.9774340728943192,-0.7069030744977861,-0.4409097434436635,-0.6233589589116109
736,60,10800,320,1768,880,163000,-0.4138382167276862,-0.7155129694275824,0.4805817863737072,-0.404438793336747,-0.22558699990645376
737,60,8544,400,1040,0,93500,-0.4138382167276862,-0.3413399644751012,-0.9048172179763684,-2.410341049217157,-1.100433555313366
739,60,10800,0,1200,1200,179000,-0.4138382167276862,-2.212204989237507,-0.600333920317011,0.32498020880158385,-0.024183476359538745
741,60,9600,360,1432,264,132000,-0.4138382167276862,-0.5284264669513418,-0.15883313871094307,-1.8085703724530338,-0.6158063267786016
743,65,8450,539,1349,1349,179000,-0.20794770376581748,0.3087856316298348,-0.31678384937173465,0.6646159316722442,-0.024183476359538745
750,50,8405,240,1529,0,98000,-0.8256192426514237,-1.0896859743800635,0.025759860495042284,-2.410341049217157,-1.043788814315796
751,55,8800,0,1140,576,96500,-0.619728729689555,-2.212204989237507,-0.71451515693927,-1.0973868453681612,-1.0626703946483194
752,NULL,7750,400,1320,660,162000,1,-0.3413399644751012,-0.37197144707249313,-0.9059143573068494,-0.23817472012813595
754,80,10240,878,2098,1030,275500,0.40972383511978877,1.8943437401159735,1.1085785877961316,-0.0625236360844044,1.1905315250327924
755,61,7930,440,1026,1026,156000,-0.37266011413531247,-0.1542534619988606,-0.9314595065215621,-0.07164137361113353,-0.3137010414582291
756,34,3230,440,1471,729,172500,-1.4844688841294038,-0.1542534619988606,-0.08461533490647473,-0.7486333849707718,-0.10600365780047297
759,24,2280,440,1501,744,179400,-1.8962499100531411,-0.1542534619988606,-0.027524716595345236,-0.7144418692455375,-0.01914838827086587
761,70,9100,300,864,864,127500,-0.0020571908039487318,-0.8090562206657026,-1.2397488454016614,-0.4409097434436635,-0.6724510677761715
762,60,6911,440,1301,1145,100000,-0.4138382167276862,-0.1542534619988606,-0.4081288386695418,0.19961131780905825,-1.0186133738724317
763,72,8640,614,1547,756,215200,0.08029901438079877,0.6595728237727859,0.06001423148171998,-0.6870886566653501,0.43149199566535645
764,82,9430,856,2365,1252,337000,0.4920800403045363,1.7914461637540413,1.616685090765184,0.4435107966490626,1.964676318666247
767,80,10421,496,1714,980,196500,0.40972383511978877,0.10766764146787619,0.37781867341367414,-0.17649535516851858,0.19610162751989954
769,70,9100,484,1836,1860,216837,-0.0020571908039487318,0.051541690725004016,0.609987187878934,1.8294069007118912,0.4520980936682502
772,67,8877,396,1220,836,102000,-0.12559149858106997,-0.36004861472272526,-0.5622735081095914,-0.5047339061307675,-0.9934379334290673
773,94,7819,672,1117,1029,107000,0.9862172714130213,0.9308482523633347,-0.7582846309778026,-0.06480307046608669,-0.9304993323206563
774,70,10150,275,912,912,114500,-0.0020571908039487318,-0.925985284713353,-1.148403856103854,-0.3314968931229139,-0.8360914306580399
775,110,14226,895,1973,1935,395000,1.6450669128910012,1.9738555036683758,0.8707010114997586,2.0003644793380624,2.694764091523814
776,32,4500,412,1204,1204,162000,-1.566825089314151,-0.285214013732229,-0.5927218378755271,0.33409794632831297,-0.23817472012813595
779,60,8400,630,2020,0,144000,-0.4138382167276862,0.7344074247632821,0.9601429801871949,-2.410341049217157,-0.46475368411841533
780,78,10530,504,1004,975,135000,0.32736762993504126,0.1450849419631243,-0.9733259599497237,-0.18789252707693002,-0.578043166113555
781,63,7875,402,1253,1237,176000,-0.29030390895056496,-0.33198563935128916,-0.499473827967349,0.40931928092382835,-0.06194663702458531
782,65,7153,484,1603,761,175900,-0.20794770376581748,0.051541690725004016,0.16658338566249503,-0.6756914847569387,-0.06320540904675354
783,67,16285,605,1430,1413,187100,-0.12559149858106997,0.6174783607156318,-0.16263917993168503,0.8104997320999103,0.07777705743608698
785,35,6300,0,1484,742,128000,-1.44329078153703,-2.212204989237507,-0.059876066971651945,-0.7190007380089022,-0.6661572076653304
786,NULL,9790,457,1342,1372,161500,1,-0.07474169844645837,-0.33010499364433155,0.7170429224509367,-0.24446858023897705
787,60,10800,416,1652,686,139000,-0.4138382167276862,-0.26650536348460496,0.2598313955706732,-0.8466490633831101,-0.5276922852268263
789,50,6000,281,901,901,107900,-0.8256192426514237,-0.8979223093419169,-1.169337082817935,-0.356570671321419,-0.9191703841211424
791,43,3182,397,1145,1145,160200,-1.11386596079804,-0.3553714521608192,-0.7050000538874152,0.19961131780905825,-0.2608326165271639
794,76,9158,474,1496,1496,225000,0.24501142475029375,0.004770065105943873,-0.03703981964720015,0.9996927857795399,0.554851653837842
796,70,8400,476,1564,650,171000,-0.0020571908039487318,0.014124390229755902,0.09236558185802668,-0.9287087011236723,-0.12488523813299625
797,71,8197,528,1285,660,143500,0.039120911788425014,0.25733684344886865,-0.43857716843547756,-0.9059143573068494,-0.47104754422925643
798,57,7677,240,773,773,110000,-0.5373725245048074,-1.0896859743800635,-1.4129237209454208,-0.6483382721767513,-0.8927361716556097
799,104,13518,820,3140,1926,485000,1.3979982973367586,1.6230683115254247,3.091526063802696,1.979849569902922,3.827658911475211
800,60,7200,240,1768,731,175000,-0.4138382167276862,-1.0896859743800635,0.4805817863737072,-0.7440745162074073,-0.0745343572462675
802,40,4800,440,1196,1196,109900,-1.2374002685751613,-0.1542534619988606,-0.607946002758495,0.31586247127485473,-0.893994943677778
803,63,8199,410,1456,728,189000,-0.29030390895056496,-0.29456833885604106,-0.11316064406203946,-0.7509128193524541,0.10169372585728313
804,107,13891,1020,2822,1734,582933,1.52153260511388,2.558500823906628,2.486365509704723,1.5421981686199233,5.060412115945213
805,75,9000,286,1128,936,118000,0.20383332215792002,-0.8745364965323869,-0.7373514042637218,-0.2767904679625391,-0.7920344098821522
807,75,9750,384,980,980,135500,0.20383332215792002,-0.4161745654655974,-1.0189984545986273,-0.17649535516851858,-0.5717493060027139
808,144,21384,528,1576,1324,223500,3.045122401031709,0.25733684344886865,0.11520182918247848,0.607630072130187,0.5359700735053187
809,85,13400,484,1086,1024,159950,0.6156143480816575,0.051541690725004016,-0.8172782698993032,-0.0762002423744981,-0.26397954658258443
810,90,8100,360,2138,849,106000,0.8215048610435263,-0.5284264669513418,1.1846994122109709,-0.4751012591688978,-0.9430870525423385
811,78,10140,484,1309,1040,181000,0.32736762993504126,0.051541690725004016,-0.39290467378657395,-0.03972929226758156,0.0009919640838256306
812,NULL,4438,420,848,848,144500,1,-0.2477967132369809,-1.2701971751675971,-0.47738069355058005,-0.45845982400757423
814,75,9750,301,1442,1442,157900,0.20383332215792002,-0.8043790581037966,-0.13980293260723323,0.8766033291686965,-0.2897843730370329
815,45,8248,280,1250,686,116000,-1.0315097556132924,-0.902599471903823,-0.5051828897984619,-0.8466490633831101,-0.8172098503255166
816,48,12137,598,1661,1649,224900,-0.9079754478361712,0.5847382227822896,0.27695858106401205,1.3484462461769293,0.5535928818156737
819,80,8816,440,1052,1010,155000,0.40972383511978877,-0.1542534619988606,-0.8819809706519166,-0.10811232371805007,-0.3262887616799113
824,60,9900,240,1489,778,139500,-0.4138382167276862,-1.0896859743800635,-0.05036096391979703,-0.6369411002683399,-0.5213984251159852
825,81,11216,776,1489,1489,232600,0.4509019377121625,1.4172731588015601,-0.05036096391979703,0.9837367451077639,0.6505183275226265
826,114,14803,1220,2084,2078,385000,1.8097793232604962,3.4939333362878306,1.0819362992509378,2.326323595918629,2.568886889306992
827,50,6130,0,784,784,109500,-0.8256192426514237,-2.212204989237507,-1.39199049423134,-0.6232644939782462,-0.8990300317664508
830,24,2544,480,1223,600,147400,-1.8962499100531411,0.032833040477379956,-0.5565644462784785,-1.0426804202077864,-0.4219554353646959
832,30,3180,480,1200,600,151000,-1.6491812944988986,0.032833040477379956,-0.600333920317011,-1.0426804202077864,-0.37663964256664
834,100,10004,472,1516,1516,167000,1.2332858869672636,-0.0045842600178681555,0.0010205925602195065,1.0452814734131857,-0.175236119019725
835,75,7875,456,1144,1144,139950,0.20383332215792002,-0.07941886100836439,-0.7069030744977861,0.19733188342737595,-0.5157339510162282
836,60,9600,436,1067,1067,128000,-0.4138382167276862,-0.17296211224648467,-0.8534356614963519,0.021815436037840103,-0.6661572076653304
837,90,8100,812,1559,1559,153500,0.8215048610435263,1.5856510110301767,0.08285047880617177,1.1432971518255237,-0.3451703420124346
838,21,1680,264,987,483,100000,-2.0197842178302623,-0.9774340728943192,-1.0056773103260306,-1.3093742428646138,-1.0186133738724317
839,75,9525,352,1099,1099,144000,0.20383332215792002,-0.5658437674465898,-0.7925390019644803,0.0947573362516732,-0.46475368411841533
840,70,11767,240,1200,768,130500,-0.0020571908039487318,-1.0896859743800635,-0.600333920317011,-0.6597354440851627,-0.6346879071111249
842,60,10440,686,1539,650,157500,-0.4138382167276862,0.9963285282300189,0.044790066598752114,-0.9287087011236723,-0.2948194611257058
843,82,9020,490,1165,1127,174900,0.4920800403045363,0.0796046660964401,-0.6669396416799955,0.15858149893877713,-0.07579312926843572
844,80,8000,0,1800,1800,141000,0.40972383511978877,-2.212204989237507,0.5414784459055787,1.692640837810954,-0.5025168447834619
847,75,9317,425,1775,740,213000,0.20383332215792002,-0.22441090042745082,0.4939029306463041,-0.7235596067722667,0.40379901117765565
849,75,45600,360,2358,907,240000,0.20383332215792002,-0.5284264669513418,1.603363946492587,-0.3428940650313253,0.7436674571630747
850,80,9600,512,1855,528,187000,0.40972383511978877,0.1825022424583724,0.6461445794759827,-1.2067996956889109,0.07651828541391877
851,36,4435,420,848,848,131500,-1.4021126789446563,-0.2477967132369809,-1.2701971751675971,-0.47738069355058005,-0.6221001868894427
852,NULL,3196,400,1456,1273,215000,1,-0.3413399644751012,-0.11316064406203946,0.4913789186643906,0.42897445162102005
853,53,7128,240,1646,918,164000,-0.7020849348743025,-1.0896859743800635,0.24841327190844728,-0.3178202868328202,-0.21299927968477156
855,102,17920,454,1779,1763,170000,1.3156420921520111,-0.08877318613217641,0.501515013087788,1.6083017656887098,-0.13747295835467843
858,65,8125,343,1481,702,174000,-0.20794770376581748,-0.607938230503744,-0.06558512880276489,-0.8101781132761935,-0.08712207746794969
859,80,10400,479,1370,1090,152000,0.40972383511978877,0.028155877915473946,-0.276820416553944,0.07424242681653263,-0.3640519223449578
861,55,7642,216,1426,912,189950,-0.619728729689555,-1.2019378758658077,-0.17025126237316895,-0.3314968931229139,0.11365206006788121
862,75,11625,504,1039,1039,131500,0.20383332215792002,0.1450849419631243,-0.9067202385867393,-0.04200872664926384,-0.6221001868894427
863,81,9672,480,1097,1040,152000,0.4509019377121625,0.032833040477379956,-0.7963450431852224,-0.03972929226758156,-0.3640519223449578
864,70,7931,672,1148,1148,132500,-0.0020571908039487318,0.9308482523633347,-0.6992909920563022,0.2064496209541051,-0.6095124666677605
865,72,8640,529,1372,1372,250580,0.08029901438079877,0.2620140060107747,-0.27301437533320205,0.7170429224509367,0.8768455371084724
868,85,6970,544,1120,1040,129000,0.6156143480816575,0.33217144443936486,-0.7525755691466898,-0.03972929226758156,-0.6535694874436482
869,NULL,14762,672,2320,0,169000,1,0.9308482523633347,1.5310491632984897,-2.410341049217157,-0.15006067857636063
870,80,9938,574,1949,1050,236000,0.40972383511978877,0.4724863212965453,0.8250285168508551,-0.01693494845075872,0.693316576276346
871,60,6600,308,894,894,109500,-0.4138382167276862,-0.7716389201704545,-1.182658227090532,-0.372526711993195,-0.8990300317664508
872,70,8750,523,1682,804,200500,-0.0020571908039487318,0.23395103063933856,0.3169220138818027,-0.5776758063446006,0.2464525084066283
873,74,8892,414,910,105,116000,0.16265521956554627,-0.275859688608417,-1.152209897324596,-2.171000439140517,-0.8172098503255166
874,60,12144,288,1268,832,133000,-0.4138382167276862,-0.8651821714085748,-0.47092851881178427,-0.5138516436574966,-0.6032186065569194
875,52,5720,200,1131,676,66500,-0.7432630374666762,-1.276772476856304,-0.731642342432609,-0.8694434071999328,-1.4403020012987848
876,75,9000,550,2610,1184,303477,0.20383332215792002,0.36023441981080095,2.0829251403060747,0.2885092586946673,1.542698173674795
878,74,8834,738,2224,1462,350000,0.16265521956554627,1.2395409814491316,1.3483591847028753,0.9221920168023422,2.1283166815481156
881,60,7024,450,1090,1090,157000,-0.4138382167276862,-0.10748183637980047,-0.8096661874578193,0.07424242681653263,-0.3011133212365469
884,60,6204,440,2230,795,118500,-0.4138382167276862,-0.1542534619988606,1.3597773083651012,-0.5981907157797411,-0.7857405497713111
885,65,7150,288,892,892,100000,-0.20794770376581748,-0.8651821714085748,-1.1864642683112738,-0.37708558075655957,-1.0186133738724317
887,70,8393,588,1712,1626,145000,-0.0020571908039487318,0.5379665971632295,0.3740126321929322,1.2960192553982368,-0.45216596389673314
890,128,12160,505,1505,1505,149500,2.3862727595537288,0.1497621045250303,-0.019912634153861304,1.0202076952146804,-0.3955212228991633
